date,area,cluster,daily_mean,daily_max,daily_min,peak_valley,load_factor,weekday,is_weekend,month,最高温度,最低温度,平均温度,相对湿度,降雨量
2014-07-02,2,3,10310.183227979167,12734.556513,7198.616842,5535.939670999999,0.8096224801746393,Wednesday,False,7,33.3,25.6,28.1,85.0,7.9
2014-07-03,2,3,10514.941875875003,12724.616826,7283.680313,5440.936513,0.8263464448210336,Thursday,False,7,33.8,25.6,29.2,79.0,0.0
2014-07-04,2,3,10832.867876510416,13103.815822,7653.079787,5450.736035000001,0.8266956757987327,Friday,False,7,34.9,25.9,29.9,74.0,0.0
2014-07-05,2,3,10498.325401010416,12122.099095,7909.240394,4212.858700999999,0.8660484721941152,Saturday,True,7,36.3,26.1,30.8,68.0,0.0
2014-07-06,2,3,10037.894934166667,11359.445131,7965.293881,3394.151250000001,0.8836606734226116,Sunday,True,7,36.4,26.4,30.8,71.0,0.0
2014-07-07,2,3,11052.754197802087,13452.500461,7869.745098,5582.755362999999,0.8216133669606634,Monday,False,7,35.1,26.6,29.7,77.0,0.1
2014-07-08,2,3,10815.670916260413,13258.295888,8160.783898,5097.511990000001,0.8157662951276874,Tuesday,False,7,35.6,24.8,28.7,84.0,9.9
2014-07-09,2,3,10588.558241479162,13046.987402,7137.018059,5909.969343000001,0.8115711248296308,Wednesday,False,7,35.6,24.4,28.9,79.0,0.3
2014-07-10,2,3,11020.771184010418,13486.766875,8081.98556,5404.781314999999,0.8171544215270213,Thursday,False,7,35.0,25.9,29.8,79.0,15.5
2014-07-11,2,3,10295.286771260415,12583.146497,7745.800535,4837.345961999999,0.8181806334143019,Friday,False,7,31.0,25.9,27.3,90.0,14.0
2014-07-12,2,3,9451.970387927084,11333.348833,7054.184424,4279.164409,0.8339962465820524,Saturday,True,7,32.0,25.4,27.6,88.0,3.3
2014-07-13,2,3,9043.457990916666,10644.634671,6768.930995,3875.703676,0.8495789917106744,Sunday,True,7,34.1,25.6,28.4,84.0,4.0
2014-07-14,2,3,10526.4986195625,13001.845542,7080.548248,5921.297293999999,0.8096157261335432,Monday,False,7,33.8,25.5,28.7,82.0,11.1
2014-07-15,2,3,10741.680793489584,13001.128421,7732.635016,5268.493404999999,0.826211421474704,Tuesday,False,7,33.6,26.2,29.6,77.0,0.4
2014-07-16,2,3,10643.712871916665,12831.853042,7601.543396,5230.309646000001,0.8294759016549423,Wednesday,False,7,34.0,25.2,29.4,76.0,0.0
2014-07-17,2,3,10779.01875290625,12987.545608,7634.853002,5352.6926060000005,0.8299504062004329,Thursday,False,7,34.3,24.8,29.0,74.0,0.0
2014-07-18,2,3,10062.343329479168,12563.933125,7732.384465,4831.5486599999995,0.8008911882423896,Friday,False,7,30.7,25.3,27.6,79.0,7.3
2014-07-19,2,3,9062.489562687497,10924.441744,6463.781217,4460.660527,0.8295608851285112,Saturday,True,7,32.0,25.0,27.4,84.0,24.5
2014-07-20,2,3,8729.152860843751,10095.422417,6479.461267,3615.96115,0.8646644489233513,Sunday,True,7,33.4,25.4,28.3,82.0,7.7
2014-07-21,2,3,9775.65568171875,12264.493931,6632.243833,5632.250098,0.7970696334244654,Monday,False,7,32.0,25.0,27.8,85.0,0.1
2014-07-22,2,3,10335.789132375005,12640.636069,6760.899589,5879.7364800000005,0.8176636900197276,Tuesday,False,7,36.5,24.7,29.5,77.0,0.0
2014-07-23,2,3,11135.66639471875,13423.483881,7761.509976,5661.973905,0.8295660421271489,Wednesday,False,7,36.2,26.3,30.8,74.0,0.0
2014-07-24,2,3,11089.041954385417,13536.749326,8364.611744,5172.137581999999,0.8191805645013107,Thursday,False,7,35.5,22.6,30.4,73.0,40.3
2014-07-25,2,3,10176.28191709375,12432.128652,7107.554309,5324.574342999999,0.8185470245641848,Friday,False,7,33.0,23.3,26.9,85.0,2.9
2014-07-26,2,3,9462.733934322916,11322.054638,7096.314531,4225.740107,0.8357788614235546,Saturday,True,7,32.6,24.1,27.2,84.0,7.7
2014-07-27,2,3,8634.714366114584,10005.430279,6575.268264,3430.162015,0.8630028020121876,Sunday,True,7,31.2,24.9,27.4,83.0,9.1
2014-07-28,2,3,9977.598869249998,12485.346053,6514.158264,5971.187789,0.7991447595361255,Monday,False,7,34.7,24.3,28.6,76.0,1.0
2014-07-29,2,3,10499.010731270833,12665.300938,7297.724943,5367.575995,0.8289586471467413,Tuesday,False,7,35.8,24.5,29.2,74.0,0.0
2014-07-30,2,3,10772.718678687497,12883.807697,7675.760715,5208.046982,0.8361440136362738,Wednesday,False,7,36.1,25.6,30.4,71.0,0.0
2014-07-31,2,3,11032.131296572916,13200.573322,7937.729391,5262.843931,0.8357312237482011,Thursday,False,7,36.3,25.8,30.6,74.0,0.0
2014-08-01,2,3,11043.883268927086,13390.088042,8220.513685,5169.5743569999995,0.8247804819719113,Friday,False,8,36.8,26.2,29.8,77.0,6.3
2014-08-02,2,3,10012.608314364583,12040.76023,7632.858585,4407.901645,0.831559479892125,Saturday,True,8,36.1,24.2,29.1,74.0,25.6
2014-08-03,2,3,9145.872963374995,10444.821267,6856.233323,3588.587943999999,0.8756370960861743,Sunday,True,8,34.7,24.0,28.1,79.0,14.6
2014-08-04,2,3,10604.922144510414,12980.073504,7456.346521,5523.726983,0.8170155693835133,Monday,False,8,33.3,25.7,29.1,78.0,0.0
2014-08-05,2,3,10792.555581843751,13180.234556,7729.859458,5450.3750979999995,0.8188439694292609,Tuesday,False,8,34.9,25.8,29.9,,0.0
2014-08-06,2,3,10487.32804621875,12875.060625,7472.92741,5402.133215,0.8145459156794262,Wednesday,False,8,33.1,26.1,28.8,81.0,1.1
2014-08-07,2,3,10261.589139999996,12431.71097,7340.01995,5091.69102,0.8254365923373777,Thursday,False,8,32.0,24.6,27.9,87.0,67.4
2014-08-08,2,3,10250.94329198959,12685.458799,6900.923939,5784.53486,0.8080861287254093,Friday,False,8,33.6,24.0,28.5,82.0,40.1
2014-08-09,2,3,9934.646470010417,11638.466892,7265.016349,4373.450543,0.853604393276167,Saturday,True,8,34.1,25.6,29.6,75.0,0.0
2014-08-10,2,3,9360.732599166671,10566.247516,7268.587986,3297.65953,0.8859088891294785,Sunday,True,8,34.8,25.9,29.7,75.0,38.5
2014-08-11,2,3,10403.128952322917,12671.765115,7283.425979,5388.3391360000005,0.8209692065715753,Monday,False,8,34.0,25.7,28.8,81.0,0.0
2014-08-12,2,3,10508.272703520835,12984.832615,7826.292105,5158.540509999999,0.8092728658959949,Tuesday,False,8,33.8,25.4,28.6,81.0,50.2
2014-08-13,2,3,9396.073565020832,12003.207747,6753.540781,5249.666966000001,0.7827968792233244,Wednesday,False,8,28.9,23.5,25.5,93.0,68.6
2014-08-14,2,3,9302.500380010419,11656.772829,6343.244458,5313.528370999999,0.7980339427107505,Thursday,False,8,30.7,25.5,27.3,88.0,1.0
2014-08-15,2,3,9540.856043895838,11999.489737,6425.688347,5573.80139,0.7951051463860956,Friday,False,8,33.7,25.0,28.6,78.0,0.0
2014-08-16,2,3,8993.604592354164,10888.786678,6407.093059,4481.693619000001,0.8259510318560181,Saturday,True,8,32.7,23.8,27.6,81.0,16.6
2014-08-17,2,3,8735.466903062501,10024.764901,6396.577483,3628.1874180000004,0.8713887048055473,Sunday,True,8,34.2,24.0,28.0,78.0,0.0
2014-08-18,2,3,10370.297537125001,12695.898618,6878.138833,5817.759784999999,0.8168226487270617,Monday,False,8,33.7,25.4,28.5,79.0,0.0
2014-08-19,2,3,10079.982579416663,12906.981579,7641.211061,5265.770517999999,0.7809713307267023,Tuesday,False,8,31.5,23.7,27.8,81.0,31.1
2014-08-20,2,3,8752.331411979167,11063.234194,6202.153593,4861.080601000001,0.7911186962602562,Wednesday,False,8,25.3,23.6,24.3,94.0,75.7
2014-08-21,2,3,8955.946176260413,11471.518931,5763.063693,5708.4552380000005,0.7807114498201592,Thursday,False,8,31.9,23.4,26.3,83.0,0.1
2014-08-22,2,3,9223.836158656251,11903.211611,6181.074038,5722.137573000001,0.774903148838614,Friday,False,8,31.3,24.1,25.9,89.0,36.2
2014-08-23,2,3,9024.261811156251,11001.681777,6272.321259,4729.3605179999995,0.8202620284857065,Saturday,True,8,34.0,24.0,27.6,81.0,0.0
2014-08-24,2,3,8707.920622791667,10077.487796,6456.179424,3621.3083719999995,0.8640963699552237,Sunday,True,8,32.8,25.8,29.1,74.0,0.0
2014-08-25,2,3,10008.470351958335,12489.404145,6614.060213,5875.343932000001,0.8013569130890138,Monday,False,8,34.5,24.4,28.7,76.0,0.0
2014-08-26,2,3,10468.416601874998,12755.980806,7363.332154,5392.648652,0.8206673215556263,Tuesday,False,8,34.1,24.8,28.9,77.0,0.0
2014-08-27,2,3,10551.175145739582,12821.859326,7477.237993,5344.621333,0.8229052337474991,Wednesday,False,8,33.6,24.2,28.7,75.0,0.0
2014-08-28,2,3,10485.611125000001,12805.940559,7527.413668,5278.526891,0.8188083551294266,Thursday,False,8,32.8,23.8,28.5,74.0,14.2
2014-08-29,2,3,10480.153664520834,12790.278454,7391.546932,5398.731521999999,0.8193843239779739,Friday,False,8,34.2,24.2,27.9,80.0,1.2
2014-08-30,2,3,10070.012965895832,11781.981496,7539.551472,4242.430024,0.8546960432177403,Saturday,True,8,34.5,24.5,28.8,76.0,6.9
2014-08-31,2,3,9044.507298520834,10529.043651,7380.735312,3148.308339,0.859005584772348,Sunday,True,8,33.3,23.8,26.4,87.0,11.0
2014-09-01,2,3,9769.26348478125,12296.363766,6421.134391,5875.229375000001,0.794483936120506,Monday,False,9,33.7,23.6,27.3,82.0,0.2
2014-09-02,2,3,10372.028875979164,12680.691152,7164.662089,5516.029062999999,0.8179387662432963,Tuesday,False,9,33.7,24.1,28.1,80.0,0.0
2014-09-03,2,3,10632.124455708334,12898.92602,7554.505962,5344.420058000001,0.8242643177597148,Wednesday,False,9,35.3,25.2,29.2,75.0,0.0
2014-09-04,2,3,10611.216028916659,12754.527746,7452.232557,5302.2951889999995,0.8319567952835013,Thursday,False,9,34.9,23.9,28.9,70.0,0.0
2014-09-05,2,3,10240.501719916665,12508.495394,7924.486563,4584.008830999999,0.8186837343225764,Friday,False,9,30.5,24.8,26.1,89.0,2.3
2014-09-06,2,3,9358.424345739584,11055.855016,6720.895625,4334.959390999999,0.8464677161735661,Saturday,True,9,34.6,23.4,27.9,79.0,0.0
2014-09-07,2,3,8768.952984395833,9994.416414,7014.395412,2980.0210019999995,0.8773851940081705,Sunday,True,9,34.0,25.1,28.6,79.0,0.1
2014-09-08,2,2,7270.231670197915,8281.387878,6179.109885,2102.2779929999997,0.877900151194671,Monday,False,9,32.4,25.3,27.2,85.0,17.6
2014-09-09,2,3,9285.413160104168,11908.31546,5709.459359,6198.856100999999,0.7797419535360687,Tuesday,False,9,32.6,25.3,28.2,82.0,0.0
2014-09-10,2,3,10161.058611802082,12490.317303,6966.711085,5523.606218,0.8135148503682559,Wednesday,False,9,33.8,24.8,28.7,79.0,0.1
2014-09-11,2,3,10500.164592750005,12711.127812,7478.402672,5232.7251400000005,0.8260608144335764,Thursday,False,9,34.4,25.4,28.9,78.0,0.0
2014-09-12,2,3,10279.475255947915,12765.273503,7601.59597,5163.677533,0.805268704468581,Friday,False,9,31.7,25.0,27.0,86.0,17.5
2014-09-13,2,3,9520.659705218752,11482.598174,6962.804507,4519.793667000001,0.8291381062847206,Saturday,True,9,32.3,24.9,27.1,87.0,14.0
2014-09-14,2,3,9205.314851343752,10630.508076,6779.408741,3851.099335,0.8659336680366351,Sunday,True,9,34.8,24.8,28.8,79.0,0.0
2014-09-15,2,3,10429.958356114581,12971.105757,7191.266085,5779.839671999999,0.8040916905242207,Monday,False,9,34.0,25.8,29.2,77.0,0.0
2014-09-16,2,3,9555.271040104166,11866.952138,7116.725271,4750.226867,0.8052000993167033,Tuesday,False,9,28.2,25.3,26.5,85.0,31.0
2014-09-17,2,3,9499.387890156251,12114.473537,6340.782113,5773.691424,0.7841354278535704,Wednesday,False,9,30.1,25.3,27.1,86.0,11.0
2014-09-18,2,3,9914.770679958332,12435.044375,6579.645971,5855.398404,0.7973249134431282,Thursday,False,9,34.5,24.5,28.4,78.0,0.0
2014-09-19,2,3,10390.62935044792,12788.591333,7100.799326,5687.792007,0.8124920939209059,Friday,False,9,34.4,24.3,28.7,79.0,0.0
2014-09-20,2,3,9063.731384979166,10865.367483,6929.320592,3936.046891,0.8341854427989038,Saturday,True,9,29.9,24.0,27.0,70.0,0.0
2014-09-21,2,2,7605.592842875002,8828.903602,5836.224391,2992.6792110000006,0.8614425058567994,Sunday,True,9,28.1,24.0,25.3,65.0,0.0
2014-09-22,2,3,8668.607991937497,11112.919243,5393.9138,5719.005443,0.7800477806403417,Monday,False,9,30.5,21.7,25.8,68.0,0.0
2014-09-23,2,3,8928.037394864585,11291.79704,5880.323404,5411.473636,0.7906657694287237,Tuesday,False,9,31.9,21.4,26.1,71.0,0.0
2014-09-24,2,3,9177.049407010418,11476.028849,6096.019588,5380.009261,0.7996711691614551,Wednesday,False,9,32.2,22.9,26.8,72.0,0.0
2014-09-25,2,3,9545.490653375002,11947.790871,6448.956028,5498.834843,0.7989335230619139,Thursday,False,9,33.3,22.6,26.9,76.0,0.0
2014-09-26,2,3,9796.859032968747,12187.908454,6730.579523,5457.328931,0.8038179044373668,Friday,False,9,32.5,23.6,27.3,76.0,0.0
2014-09-27,2,3,9501.588683749995,11270.509129,6952.766365,4317.742764,0.8430487544969535,Saturday,True,9,33.0,24.3,27.1,79.0,0.0
2014-09-28,2,3,9606.263537958335,11684.703882,6831.13176,4853.572122,0.8221229767539552,Sunday,True,9,34.5,23.4,27.7,74.0,0.0
2014-09-29,2,3,9981.03464865625,12159.493371,6943.509655,5215.983716000001,0.8208429696964756,Monday,False,9,34.6,23.8,27.9,76.0,0.0
2014-09-30,2,3,9727.363894239585,12153.367336,7244.984588,4908.382747999999,0.8003842577378331,Tuesday,False,9,35.2,24.4,28.5,76.0,0.0
2014-10-01,2,2,7083.519160968749,8662.729507,5894.460378,2768.2691290000002,0.817700605247439,Wednesday,False,10,32.6,24.5,28.0,75.0,0.0
2014-10-02,2,2,6964.52321059375,8125.214095,5241.735156,2883.4789390000005,0.8571495014364603,Thursday,False,10,33.5,23.5,27.6,77.0,0.0
2014-10-03,2,2,7222.162625031251,8369.557483,5179.38375,3190.1737330000005,0.8629085396331522,Friday,False,10,33.2,23.7,27.2,76.0,0.5
2014-10-04,2,2,7686.703903375001,9112.803881,5489.803635,3623.0002459999996,0.8435059070459766,Saturday,True,10,32.4,23.0,26.6,74.0,0.1
2014-10-05,2,2,7530.626206958329,8857.795246,5578.120971,3279.6742749999994,0.8501693703474357,Sunday,True,10,30.9,20.4,25.1,66.0,0.0
2014-10-06,2,2,7640.3387430312505,9298.216859,5204.031644,4094.1852150000004,0.8216993493366372,Monday,False,10,31.3,18.2,24.2,58.0,0.0
2014-10-07,2,2,7675.835311031246,9304.375098,5313.341817,3991.033281,0.8249705359235987,Tuesday,False,10,29.4,17.5,23.1,63.0,0.0
2014-10-08,2,2,7953.090800041667,10094.387039,5226.211373,4868.175665999999,0.7878725839731165,Wednesday,False,10,29.1,17.2,22.2,68.0,0.0
2014-10-09,2,2,8077.684847760415,10163.477714,5300.596308,4862.881406,0.794775673747339,Thursday,False,10,30.1,19.0,24.1,58.0,0.0
2014-10-10,2,2,8136.1925267083325,10158.27056,5359.615279,4798.655281000001,0.8009426878967015,Friday,False,10,29.6,20.3,24.2,60.0,0.0
2014-10-11,2,2,8161.485698052079,10213.444063,5418.130723,4795.313340000001,0.799092416594173,Saturday,True,10,31.5,19.3,24.9,64.0,0.0
2014-10-12,2,2,7349.020348614581,8724.674095,5460.657269,3264.016826,0.8423260592422829,Sunday,True,10,30.8,20.3,25.1,58.0,0.0
2014-10-13,2,2,7767.262443791665,9824.776315,5036.28838,4788.487934999999,0.7905790620324841,Monday,False,10,29.0,20.1,23.5,53.0,0.0
2014-10-14,2,2,7690.060349916667,9679.993339,5066.211037,4613.7823020000005,0.7944282687606782,Tuesday,False,10,28.3,18.2,22.6,55.0,0.0
2014-10-15,2,2,7658.9953016875015,9627.828388,5001.883741,4625.944647,0.7955060054075719,Wednesday,False,10,28.7,16.1,21.9,62.0,0.0
2014-10-16,2,2,7797.838846437499,9930.565,5062.213182,4868.351818,0.78523617200406,Thursday,False,10,29.4,17.5,22.3,72.0,0.0
2014-10-17,2,2,7843.9700195416635,9982.624803,5064.619655,4918.005148,0.7857622793941305,Friday,False,10,29.0,17.4,22.4,74.0,0.0
2014-10-18,2,2,7520.610367885416,9319.169441,5103.201308,4215.968133,0.8070043597231141,Saturday,True,10,29.9,18.2,22.8,75.0,0.0
2014-10-19,2,2,7094.664810572918,8637.078536,5057.903084,3579.1754520000013,0.8214195090390594,Sunday,True,10,30.0,19.0,23.5,76.0,0.0
2014-10-20,2,2,8205.891852458333,10566.748618,4983.609523,5583.1390949999995,0.776576802298481,Monday,False,10,30.4,19.4,24.1,76.0,0.0
2014-10-21,2,3,8720.60176521875,11128.321776,5715.197879,5413.123897,0.7836403314672403,Tuesday,False,10,31.8,21.9,26.1,76.0,0.0
2014-10-22,2,2,8312.760492010419,10391.264754,5589.189835,4802.074919,0.7999758151490188,Wednesday,False,10,30.3,22.9,25.5,63.0,0.0
2014-10-23,2,2,7826.062066468755,9760.846234,5398.580082,4362.266152,0.8017811036924439,Thursday,False,10,24.5,21.0,22.3,67.0,0.7
2014-10-24,2,2,7803.892770020833,9736.944852,5096.574753,4640.370099000001,0.8014724216516321,Friday,False,10,27.4,20.1,22.3,80.0,0.0
2014-10-25,2,2,7524.768663916668,9302.694573,5137.406127,4165.2884460000005,0.8088805458320046,Saturday,True,10,28.0,19.3,22.8,81.0,0.0
2014-10-26,2,2,7053.804348697915,8715.701595,5031.490469,3684.211126,0.8093214610220848,Sunday,True,10,28.0,21.5,23.8,83.0,0.0
2014-10-27,2,2,8048.896987697917,10336.880346,4885.265394,5451.614952,0.7786582332659534,Monday,False,10,32.0,21.5,25.4,71.0,0.0
2014-10-28,2,2,8113.216884416667,10229.118487,5304.159991,4924.958495999999,0.7931491745576715,Tuesday,False,10,29.3,19.5,24.6,70.0,0.0
2014-10-29,2,2,8282.7219735625,10466.712615,5425.88597,5040.826645,0.7913393897614432,Wednesday,False,10,30.7,21.6,25.1,72.0,0.0
2014-10-30,2,2,8281.707929500002,10479.815181,5482.593043,4997.222138,0.7902532426826394,Thursday,False,10,28.9,20.3,24.3,77.0,0.0
2014-10-31,2,2,8130.376806833333,10373.643734,5393.398051,4980.245682999999,0.783753232259724,Friday,False,10,30.3,20.3,24.3,79.0,0.0
2014-11-01,2,2,7656.493829312499,9510.649769,5310.102599,4200.54717,0.8050442414848321,Saturday,True,11,30.8,20.9,24.8,80.0,0.0
2014-11-02,2,2,6734.292608229164,8081.924935,5191.395066,2890.529869,0.8332535457073216,Sunday,True,11,25.6,21.2,23.4,72.0,0.0
2014-11-03,2,2,6989.128469052083,8860.624736,4270.284424,4590.340311999999,0.788785066210492,Monday,False,11,23.1,18.1,19.9,54.0,0.0
2014-11-04,2,2,7148.092308520831,8949.715065,4672.663898,4277.0511670000005,0.7986949591808966,Tuesday,False,11,23.2,18.6,20.1,65.0,0.0
2014-11-05,2,2,7369.904804281253,9276.333174,4745.091858,4531.241316,0.7944847027420119,Wednesday,False,11,25.9,18.9,21.6,75.0,0.0
2014-11-06,2,2,7234.598037156248,9020.291004,4839.069144,4181.221860000001,0.8020359912943057,Thursday,False,11,22.7,18.8,20.1,90.0,11.6
2014-11-07,2,2,7116.5545297812505,8935.823404,4636.679129,4299.144275000001,0.7964072484462508,Friday,False,11,20.2,16.9,18.1,88.0,2.3
2014-11-08,2,2,6684.4691493229175,8340.243404,4557.441381,3782.802023000001,0.8014717107796914,Saturday,True,11,19.6,15.5,16.9,91.0,16.9
2014-11-09,2,2,6217.804446000001,7954.104737,4330.12741,3623.9773269999996,0.7817101548935765,Sunday,True,11,21.8,17.1,18.6,78.0,0.0
2014-11-10,2,2,6943.504836322917,8869.353766,4231.518956,4637.83481,0.7828647970881847,Monday,False,11,22.0,16.8,18.4,84.0,0.0
2014-11-11,2,2,7135.951312614584,8989.653651,4613.060017,4376.593634000001,0.7937960225887888,Tuesday,False,11,21.6,17.7,19.1,87.0,0.1
2014-11-12,2,2,7087.273320645833,8875.902236,4609.213191,4266.689045,0.7984848336770068,Wednesday,False,11,20.1,16.6,18.2,86.0,4.5
2014-11-13,2,2,7067.300747833334,8927.921299,4626.469588,4301.451711,0.7915953233845071,Thursday,False,11,20.4,15.5,17.9,71.0,0.0
2014-11-14,2,2,7004.043911499997,8767.730164,4579.513537,4188.216627000001,0.7988434612481987,Friday,False,11,23.0,15.6,18.1,70.0,0.0
2014-11-15,2,2,6739.803481354167,8409.176842,4511.936644,3897.2401980000004,0.8014819533455313,Saturday,True,11,25.4,15.5,19.8,73.0,0.0
2014-11-16,2,2,6177.66333410417,7802.666785,4289.800921,3512.8658640000003,0.7917374282828828,Sunday,True,11,26.5,15.9,20.5,73.0,0.0
2014-11-17,2,2,6845.658615395833,8876.872236,4105.210115,4771.662120999999,0.7711791308241867,Monday,False,11,23.4,15.0,18.8,62.0,0.0
2014-11-18,2,2,7006.179011843746,8869.235329,4472.457838,4396.777490999999,0.7899417201092226,Tuesday,False,11,22.9,13.9,17.6,62.0,0.0
2014-11-19,2,2,7044.35497042708,8897.692122,4558.205838,4339.4862840000005,0.7917058574109966,Wednesday,False,11,23.5,13.4,17.5,64.0,0.0
2014-11-20,2,2,7060.652168781249,8977.695394,4487.770937,4489.924457,0.7864659981112797,Thursday,False,11,25.2,13.2,17.8,73.0,0.0
2014-11-21,2,2,7104.314095739584,8898.273734,4570.814868,4327.458866,0.7983923970100226,Friday,False,11,26.6,14.1,19.1,77.0,0.0
2014-11-22,2,2,6872.510012927084,8522.60806,4542.260493,3980.3475670000007,0.8063857876067908,Saturday,True,11,27.4,15.3,20.4,75.0,0.0
2014-11-23,2,2,6405.130859135416,8146.914935,4440.097377,3706.8175579999997,0.7862032327867207,Sunday,True,11,27.8,17.0,21.5,78.0,0.0
2014-11-24,2,2,7178.918378052084,9206.927928,4298.341965,4908.5859629999995,0.7797300504785797,Monday,False,11,27.8,17.7,21.8,79.0,0.0
2014-11-25,2,2,7439.067312833332,9446.685641,4733.313536,4713.372105,0.7874790794928848,Tuesday,False,11,27.9,17.7,21.8,80.0,0.0
2014-11-26,2,2,7285.312561302082,9190.321431,4653.192894,4537.1285370000005,0.7927157516741355,Wednesday,False,11,25.3,17.2,20.9,76.0,0.0
2014-11-27,2,2,7447.528911812499,9385.857911,4766.70792,4619.149990999999,0.7934840887676528,Thursday,False,11,27.8,18.1,22.9,73.0,0.0
2014-11-28,2,2,7472.285320520835,9407.054836,4829.718635,4577.336200999999,0.7943278157500511,Friday,False,11,26.1,20.9,23.0,80.0,0.0
2014-11-29,2,2,7177.194958843754,8862.240756,4832.32745,4029.9133059999995,0.8098623312602493,Saturday,True,11,28.3,21.3,23.7,83.0,0.2
2014-11-30,2,2,6572.145823895834,8343.751118,4607.109358,3736.6417600000004,0.7876728021905787,Sunday,True,11,27.8,22.3,24.6,82.0,0.2
2014-12-01,2,2,6569.63836884375,8541.913388,4064.313363,4477.600025000001,0.7691061791931798,Monday,False,12,23.4,14.9,18.1,67.0,0.1
2014-12-02,2,2,6824.9351756875,8761.187417,4265.03847,4496.148946999999,0.7789965961057469,Tuesday,False,12,14.5,11.0,12.6,79.0,3.9
2014-12-03,2,2,6998.937408135415,8963.135888,4429.85505,4533.280838000001,0.7808581165778946,Wednesday,False,12,16.5,11.4,13.7,91.0,5.0
2014-12-04,2,2,7038.245008124999,9003.394671,4458.479556,4544.915115,0.7817323648817971,Thursday,False,12,15.2,8.7,12.3,77.0,9.8
2014-12-05,2,2,7054.731345364587,8976.45069,4522.742056,4453.708634,0.7859154568992109,Friday,False,12,18.7,9.5,12.9,50.0,0.1
2014-12-06,2,2,6695.760692989585,8341.267336,4444.318914,3896.9484220000004,0.8027270225582401,Saturday,True,12,20.1,9.2,14.1,57.0,0.0
2014-12-07,2,2,6364.2227470208345,8313.718948,4319.388734,3994.3302139999996,0.7655085271497964,Sunday,True,12,15.1,11.4,12.5,84.0,2.2
2014-12-08,2,2,6910.442605583333,9070.951776,4148.771069,4922.1807069999995,0.7618211160450703,Monday,False,12,19.4,10.7,13.8,78.0,4.9
2014-12-09,2,2,7065.742999572914,9013.213108,4538.810494,4474.402614,0.7839316473391117,Tuesday,False,12,23.1,13.7,17.2,63.0,0.0
2014-12-10,2,2,7046.427339052086,8951.082862,4566.471596,4384.611265999999,0.7872150719290354,Wednesday,False,12,22.3,13.7,17.9,65.0,0.0
2014-12-11,2,2,7061.054156989584,8993.022073,4554.407221,4438.614852,0.7851703353635907,Thursday,False,12,18.6,12.6,15.2,60.0,0.0
2014-12-12,2,2,7110.600572781251,9043.869473,4550.264351,4493.605122000001,0.7862343208302128,Friday,False,12,15.9,9.6,11.9,47.0,0.0
2014-12-13,2,2,6863.426955156247,8588.105855,4550.59968,4037.5061749999995,0.7991781972692332,Saturday,True,12,16.9,6.5,10.9,40.0,0.0
2014-12-14,2,2,6297.65903821875,8126.978816,4350.324071,3776.654745,0.774907770870551,Sunday,True,12,20.1,6.6,11.7,56.0,0.0
2014-12-15,2,2,6869.830352562497,8941.667072,4085.32463,4856.342442,0.7682941332131156,Monday,False,12,21.2,8.2,14.2,65.0,0.0
2014-12-16,2,2,7014.262974666668,8981.455987,4464.464844,4516.991142999999,0.7809717026748559,Tuesday,False,12,17.0,12.4,14.8,41.0,0.0
2014-12-17,2,2,7177.119097770835,9203.275296,4518.590165,4684.685131,0.7798440084575337,Wednesday,False,12,16.4,7.0,10.9,28.0,0.0
2014-12-18,2,2,7300.568687958333,9285.162599,4675.073766,4610.088832999999,0.7862618031852878,Thursday,False,12,15.2,4.4,9.6,43.0,0.0
2014-12-19,2,2,7363.208980166666,9296.042895,4662.709079,4633.333816,0.7920799272695983,Friday,False,12,11.7,9.0,10.3,84.0,2.0
2014-12-20,2,2,6990.151934239581,8719.769096,4691.537673,4028.231423,0.8016441556286344,Saturday,True,12,19.2,4.3,10.6,71.0,0.0
2014-12-21,2,2,6534.973450552082,8360.681595,4433.718463,3926.963132,0.7816316619999307,Sunday,True,12,19.1,6.8,12.4,58.0,0.0
2014-12-22,2,2,6988.766188197919,8855.632631,4281.517121,4574.1155100000005,0.7891888111678285,Monday,False,12,16.8,4.5,10.2,46.0,0.0
2014-12-23,2,2,7243.7804966875,9354.134934,4501.800823,4852.334111,0.7743934150830051,Tuesday,False,12,14.8,5.3,10.7,62.0,0.4
2014-12-24,2,2,7182.066521135418,9101.666826,4579.50083,4522.165996000001,0.7890935428024003,Wednesday,False,12,22.6,9.6,14.4,77.0,0.5
2014-12-25,2,2,7135.855498843753,9067.803059,4557.769532,4510.033527,0.7869442523634492,Thursday,False,12,20.4,13.1,16.3,79.0,0.0
2014-12-26,2,2,7087.077828260414,8958.888355,4529.986792,4428.901562999999,0.7910666532980156,Friday,False,12,19.3,14.1,15.8,78.0,4.5
2014-12-27,2,2,6906.6889713229175,8751.270428,4460.77574,4290.494688,0.78922129399918,Saturday,True,12,14.6,11.6,12.7,93.0,20.1
2014-12-28,2,2,6557.45115546875,8480.166777,4356.945,4123.221777000001,0.7732691264108082,Sunday,True,12,15.0,9.7,11.7,81.0,4.6
2014-12-29,2,2,6936.880418354169,9010.524753,4238.837121,4771.687632,0.7698641986466522,Monday,False,12,18.0,4.7,10.2,73.0,0.0
2014-12-30,2,2,6898.469963281251,8780.473733,4455.129564,4325.344169000001,0.7856603382747401,Tuesday,False,12,21.6,4.5,11.0,70.0,0.1
